slot_id,provider_id,clinic_id,specialty,slot_start_ts,slot_end_ts,modality,visit_type,slot_status,base_priority_score
SL00694,PR006,CL002,family_medicine,2026-04-22T10:30:00,2026-04-22T11:10:00,telehealth,existing_concern,open,0.91
SL00695,PR006,CL002,family_medicine,2026-04-22T11:00:00,2026-04-22T11:40:00,in_person,new_issue,open,0.78
SL00696,PR006,CL002,family_medicine,2026-04-22T11:30:00,2026-04-22T12:10:00,in_person,new_issue,open,0.87
SL00697,PR006,CL002,family_medicine,2026-04-22T13:00:00,2026-04-22T13:40:00,telehealth,new_issue,open,0.62
SL00698,PR006,CL002,family_medicine,2026-04-22T13:30:00,2026-04-22T14:10:00,telehealth,existing_concern,open,0.86
SL00699,PR006,CL002,family_medicine,2026-04-22T14:00:00,2026-04-22T14:40:00,in_person,new_issue,open,0.87
SL00700,PR006,CL002,family_medicine,2026-04-22T14:30:00,2026-04-22T15:10:00,in_person,existing_concern,open,0.56
SL00701,PR006,CL002,family_medicine,2026-04-22T15:00:00,2026-04-22T15:40:00,in_person,existing_concern,blocked,0.91
SL00702,PR006,CL002,family_medicine,2026-04-22T15:30:00,2026-04-22T16:10:00,in_person,follow_up,open,0.79
SL00703,PR006,CL002,family_medicine,2026-04-22T16:00:00,2026-04-22T16:40:00,telehealth,follow_up,open,0.55
SL00704,PR006,CL002,family_medicine,2026-04-22T16:30:00,2026-04-22T17:10:00,in_person,existing_concern,open,0.68
SL00705,PR006,CL002,family_medicine,2026-04-23T08:00:00,2026-04-23T08:40:00,in_person,follow_up,open,0.77
SL00706,PR006,CL002,family_medicine,2026-04-23T08:30:00,2026-04-23T09:10:00,in_person,follow_up,open,0.68
SL00707,PR006,CL002,family_medicine,2026-04-23T09:00:00,2026-04-23T09:40:00,in_person,follow_up,open,0.65
SL00708,PR006,CL002,family_medicine,2026-04-23T09:30:00,2026-04-23T10:10:00,in_person,follow_up,open,0.43
SL00709,PR006,CL002,family_medicine,2026-04-23T10:00:00,2026-04-23T10:40:00,in_person,existing_concern,open,0.84
SL00710,PR006,CL002,family_medicine,2026-04-23T10:30:00,2026-04-23T11:10:00,in_person,existing_concern,open,0.46
SL00711,PR006,CL002,family_medicine,2026-04-23T11:00:00,2026-04-23T11:40:00,in_person,follow_up,open,0.59
SL00712,PR006,CL002,family_medicine,2026-04-23T11:30:00,2026-04-23T12:10:00,in_person,existing_concern,open,0.52
SL00713,PR006,CL002,family_medicine,2026-04-23T13:00:00,2026-04-23T13:40:00,in_person,follow_up,open,0.84
SL00714,PR006,CL002,family_medicine,2026-04-23T13:30:00,2026-04-23T14:10:00,telehealth,existing_concern,open,0.83
SL00715,PR006,CL002,family_medicine,2026-04-23T14:00:00,2026-04-23T14:40:00,in_person,existing_concern,open,0.61
SL00716,PR006,CL002,family_medicine,2026-04-23T14:30:00,2026-04-23T15:10:00,telehealth,follow_up,open,0.72
SL00717,PR006,CL002,family_medicine,2026-04-23T15:00:00,2026-04-23T15:40:00,in_person,follow_up,open,0.72
SL00718,PR006,CL002,family_medicine,2026-04-23T15:30:00,2026-04-23T16:10:00,in_person,existing_concern,open,0.95
SL00719,PR006,CL002,family_medicine,2026-04-23T16:00:00,2026-04-23T16:40:00,in_person,existing_concern,open,0.94
SL00720,PR006,CL002,family_medicine,2026-04-23T16:30:00,2026-04-23T17:10:00,in_person,existing_concern,open,0.47
SL00721,PR006,CL002,family_medicine,2026-04-24T08:00:00,2026-04-24T08:40:00,telehealth,existing_concern,open,0.5
SL00722,PR006,CL002,family_medicine,2026-04-24T08:30:00,2026-04-24T09:10:00,telehealth,new_issue,open,0.49
SL00723,PR006,CL002,family_medicine,2026-04-24T09:00:00,2026-04-24T09:40:00,in_person,new_issue,open,0.68
SL00724,PR006,CL002,family_medicine,2026-04-24T09:30:00,2026-04-24T10:10:00,in_person,new_issue,open,0.81
SL00725,PR006,CL002,family_medicine,2026-04-24T10:00:00,2026-04-24T10:40:00,in_person,new_issue,open,0.79
SL00726,PR006,CL002,family_medicine,2026-04-24T10:30:00,2026-04-24T11:10:00,in_person,existing_concern,open,0.41
SL00727,PR006,CL002,family_medicine,2026-04-24T11:00:00,2026-04-24T11:40:00,telehealth,existing_concern,open,0.41
SL00728,PR006,CL002,family_medicine,2026-04-24T11:30:00,2026-04-24T12:10:00,in_person,new_issue,open,0.86
SL00729,PR006,CL002,family_medicine,2026-04-24T13:00:00,2026-04-24T13:40:00,telehealth,existing_concern,open,0.7
SL00730,PR006,CL002,family_medicine,2026-04-24T13:30:00,2026-04-24T14:10:00,telehealth,follow_up,open,0.71
SL00731,PR006,CL002,family_medicine,2026-04-24T14:00:00,2026-04-24T14:40:00,in_person,follow_up,open,0.42
SL00732,PR006,CL002,family_medicine,2026-04-24T14:30:00,2026-04-24T15:10:00,in_person,existing_concern,open,0.89
SL00733,PR006,CL002,family_medicine,2026-04-24T15:00:00,2026-04-24T15:40:00,telehealth,follow_up,open,0.59
SL00734,PR006,CL002,family_medicine,2026-04-24T15:30:00,2026-04-24T16:10:00,in_person,follow_up,open,0.66
SL00735,PR006,CL002,family_medicine,2026-04-24T16:00:00,2026-04-24T16:40:00,in_person,follow_up,open,0.66
SL00736,PR006,CL002,family_medicine,2026-04-24T16:30:00,2026-04-24T17:10:00,in_person,new_issue,open,0.54
SL00737,PR006,CL002,family_medicine,2026-04-27T08:00:00,2026-04-27T08:40:00,in_person,follow_up,open,0.92
SL00738,PR006,CL002,family_medicine,2026-04-27T08:30:00,2026-04-27T09:10:00,in_person,existing_concern,open,0.85
SL00739,PR006,CL002,family_medicine,2026-04-27T09:00:00,2026-04-27T09:40:00,telehealth,follow_up,open,0.8
SL00740,PR006,CL002,family_medicine,2026-04-27T09:30:00,2026-04-27T10:10:00,in_person,follow_up,open,0.41
SL00741,PR006,CL002,family_medicine,2026-04-27T10:00:00,2026-04-27T10:40:00,in_person,existing_concern,open,0.61
SL00742,PR006,CL002,family_medicine,2026-04-27T10:30:00,2026-04-27T11:10:00,in_person,new_issue,open,0.42
SL00743,PR006,CL002,family_medicine,2026-04-27T11:00:00,2026-04-27T11:40:00,telehealth,existing_concern,held,0.87
SL00744,PR006,CL002,family_medicine,2026-04-27T11:30:00,2026-04-27T12:10:00,in_person,existing_concern,open,0.65
SL00745,PR006,CL002,family_medicine,2026-04-27T13:00:00,2026-04-27T13:40:00,telehealth,new_issue,open,0.51
SL00746,PR006,CL002,family_medicine,2026-04-27T13:30:00,2026-04-27T14:10:00,in_person,follow_up,held,0.45
SL00747,PR006,CL002,family_medicine,2026-04-27T14:00:00,2026-04-27T14:40:00,in_person,new_issue,open,0.71
SL00748,PR006,CL002,family_medicine,2026-04-27T14:30:00,2026-04-27T15:10:00,telehealth,existing_concern,open,0.64
SL00749,PR006,CL002,family_medicine,2026-04-27T15:00:00,2026-04-27T15:40:00,in_person,existing_concern,open,0.43
SL00750,PR006,CL002,family_medicine,2026-04-27T15:30:00,2026-04-27T16:10:00,in_person,new_issue,open,0.77
SL00751,PR006,CL002,family_medicine,2026-04-27T16:00:00,2026-04-27T16:40:00,telehealth,new_issue,open,0.66
SL00752,PR006,CL002,family_medicine,2026-04-27T16:30:00,2026-04-27T17:10:00,in_person,existing_concern,open,0.9
SL00753,PR006,CL002,family_medicine,2026-04-28T08:00:00,2026-04-28T08:40:00,in_person,existing_concern,open,0.94
SL00754,PR006,CL002,family_medicine,2026-04-28T08:30:00,2026-04-28T09:10:00,in_person,new_issue,open,0.83
SL00755,PR006,CL002,family_medicine,2026-04-28T09:00:00,2026-04-28T09:40:00,in_person,existing_concern,open,0.76
SL00756,PR006,CL002,family_medicine,2026-04-28T09:30:00,2026-04-28T10:10:00,in_person,new_issue,held,0.51
SL00757,PR006,CL002,family_medicine,2026-04-28T10:00:00,2026-04-28T10:40:00,in_person,new_issue,open,0.62
SL00758,PR006,CL002,family_medicine,2026-04-28T10:30:00,2026-04-28T11:10:00,in_person,existing_concern,open,0.71
SL00759,PR006,CL002,family_medicine,2026-04-28T11:00:00,2026-04-28T11:40:00,telehealth,follow_up,open,0.48
SL00760,PR006,CL002,family_medicine,2026-04-28T11:30:00,2026-04-28T12:10:00,in_person,follow_up,open,0.46
SL00761,PR006,CL002,family_medicine,2026-04-28T13:00:00,2026-04-28T13:40:00,telehealth,new_issue,open,0.84
SL00762,PR006,CL002,family_medicine,2026-04-28T13:30:00,2026-04-28T14:10:00,in_person,existing_concern,open,0.46
SL00763,PR006,CL002,family_medicine,2026-04-28T14:00:00,2026-04-28T14:40:00,in_person,new_issue,open,0.42
SL00764,PR006,CL002,family_medicine,2026-04-28T14:30:00,2026-04-28T15:10:00,telehealth,new_issue,open,0.74
SL00765,PR006,CL002,family_medicine,2026-04-28T15:00:00,2026-04-28T15:40:00,telehealth,existing_concern,open,0.43
SL00766,PR006,CL002,family_medicine,2026-04-28T15:30:00,2026-04-28T16:10:00,telehealth,existing_concern,open,0.62
SL00767,PR006,CL002,family_medicine,2026-04-28T16:00:00,2026-04-28T16:40:00,in_person,existing_concern,open,0.41
SL00768,PR006,CL002,family_medicine,2026-04-28T16:30:00,2026-04-28T17:10:00,telehealth,follow_up,open,0.79
SL00769,PR006,CL002,family_medicine,2026-04-29T08:00:00,2026-04-29T08:40:00,telehealth,follow_up,blocked,0.74
SL00770,PR006,CL002,family_medicine,2026-04-29T08:30:00,2026-04-29T09:10:00,in_person,existing_concern,open,0.77
SL00771,PR006,CL002,family_medicine,2026-04-29T09:00:00,2026-04-29T09:40:00,in_person,existing_concern,open,0.88
SL00772,PR006,CL002,family_medicine,2026-04-29T09:30:00,2026-04-29T10:10:00,in_person,new_issue,open,0.57
SL00773,PR006,CL002,family_medicine,2026-04-29T10:00:00,2026-04-29T10:40:00,in_person,new_issue,open,0.72
SL00774,PR006,CL002,family_medicine,2026-04-29T10:30:00,2026-04-29T11:10:00,in_person,new_issue,open,0.44
SL00775,PR006,CL002,family_medicine,2026-04-29T11:00:00,2026-04-29T11:40:00,in_person,existing_concern,open,0.73
SL00776,PR006,CL002,family_medicine,2026-04-29T11:30:00,2026-04-29T12:10:00,telehealth,follow_up,open,0.62
SL00777,PR006,CL002,family_medicine,2026-04-29T13:00:00,2026-04-29T13:40:00,telehealth,existing_concern,open,0.9
SL00778,PR006,CL002,family_medicine,2026-04-29T13:30:00,2026-04-29T14:10:00,telehealth,new_issue,held,0.86
SL00779,PR006,CL002,family_medicine,2026-04-29T14:00:00,2026-04-29T14:40:00,telehealth,existing_concern,open,0.77
SL00780,PR006,CL002,family_medicine,2026-04-29T14:30:00,2026-04-29T15:10:00,in_person,new_issue,open,0.92
SL00781,PR006,CL002,family_medicine,2026-04-29T15:00:00,2026-04-29T15:40:00,in_person,follow_up,open,0.54
SL00782,PR006,CL002,family_medicine,2026-04-29T15:30:00,2026-04-29T16:10:00,in_person,follow_up,open,0.61
SL00783,PR006,CL002,family_medicine,2026-04-29T16:00:00,2026-04-29T16:40:00,in_person,follow_up,open,0.92
SL00784,PR006,CL002,family_medicine,2026-04-29T16:30:00,2026-04-29T17:10:00,telehealth,follow_up,open,0.86
SL00785,PR006,CL002,family_medicine,2026-04-30T08:00:00,2026-04-30T08:40:00,in_person,follow_up,open,0.41
SL00786,PR006,CL002,family_medicine,2026-04-30T08:30:00,2026-04-30T09:10:00,telehealth,new_issue,open,0.7
SL00787,PR006,CL002,family_medicine,2026-04-30T09:00:00,2026-04-30T09:40:00,in_person,follow_up,open,0.82
SL00788,PR006,CL002,family_medicine,2026-04-30T09:30:00,2026-04-30T10:10:00,in_person,follow_up,open,0.69
SL00789,PR006,CL002,family_medicine,2026-04-30T10:00:00,2026-04-30T10:40:00,in_person,new_issue,open,0.57
SL00790,PR006,CL002,family_medicine,2026-04-30T10:30:00,2026-04-30T11:10:00,telehealth,follow_up,open,0.7
SL00791,PR006,CL002,family_medicine,2026-04-30T11:00:00,2026-04-30T11:40:00,in_person,new_issue,open,0.43
SL00792,PR006,CL002,family_medicine,2026-04-30T11:30:00,2026-04-30T12:10:00,telehealth,existing_concern,open,0.9
SL00793,PR006,CL002,family_medicine,2026-04-30T13:00:00,2026-04-30T13:40:00,telehealth,existing_concern,open,0.75
SL00794,PR006,CL002,family_medicine,2026-04-30T13:30:00,2026-04-30T14:10:00,telehealth,new_issue,open,0.82
SL00795,PR006,CL002,family_medicine,2026-04-30T14:00:00,2026-04-30T14:40:00,in_person,existing_concern,open,0.79
SL00796,PR006,CL002,family_medicine,2026-04-30T14:30:00,2026-04-30T15:10:00,in_person,existing_concern,open,0.78
SL00797,PR006,CL002,family_medicine,2026-04-30T15:00:00,2026-04-30T15:40:00,telehealth,existing_concern,open,0.62
SL00798,PR006,CL002,family_medicine,2026-04-30T15:30:00,2026-04-30T16:10:00,in_person,follow_up,blocked,0.45
SL00799,PR006,CL002,family_medicine,2026-04-30T16:00:00,2026-04-30T16:40:00,in_person,existing_concern,open,0.93
SL00800,PR006,CL002,family_medicine,2026-04-30T16:30:00,2026-04-30T17:10:00,telehealth,existing_concern,open,0.76
SL00801,PR006,CL002,family_medicine,2026-05-01T08:00:00,2026-05-01T08:40:00,telehealth,follow_up,open,0.44
SL00802,PR006,CL002,family_medicine,2026-05-01T08:30:00,2026-05-01T09:10:00,in_person,existing_concern,open,0.6
SL00803,PR006,CL002,family_medicine,2026-05-01T09:00:00,2026-05-01T09:40:00,in_person,existing_concern,open,0.67
SL00804,PR006,CL002,family_medicine,2026-05-01T09:30:00,2026-05-01T10:10:00,telehealth,existing_concern,open,0.91
SL00805,PR006,CL002,family_medicine,2026-05-01T10:00:00,2026-05-01T10:40:00,in_person,new_issue,held,0.54
SL00806,PR006,CL002,family_medicine,2026-05-01T10:30:00,2026-05-01T11:10:00,in_person,follow_up,open,0.5
SL00807,PR006,CL002,family_medicine,2026-05-01T11:00:00,2026-05-01T11:40:00,telehealth,new_issue,open,0.65
SL00808,PR006,CL002,family_medicine,2026-05-01T11:30:00,2026-05-01T12:10:00,in_person,new_issue,open,0.86
SL00809,PR006,CL002,family_medicine,2026-05-01T13:00:00,2026-05-01T13:40:00,in_person,new_issue,open,0.84
SL00810,PR006,CL002,family_medicine,2026-05-01T13:30:00,2026-05-01T14:10:00,telehealth,follow_up,open,0.41
SL00811,PR006,CL002,family_medicine,2026-05-01T14:00:00,2026-05-01T14:40:00,in_person,new_issue,held,0.49
SL00812,PR006,CL002,family_medicine,2026-05-01T14:30:00,2026-05-01T15:10:00,telehealth,existing_concern,open,0.76
SL00813,PR006,CL002,family_medicine,2026-05-01T15:00:00,2026-05-01T15:40:00,in_person,new_issue,open,0.45
SL00814,PR006,CL002,family_medicine,2026-05-01T15:30:00,2026-05-01T16:10:00,in_person,follow_up,open,0.45
SL00815,PR006,CL002,family_medicine,2026-05-01T16:00:00,2026-05-01T16:40:00,telehealth,new_issue,open,0.56
SL00816,PR006,CL002,family_medicine,2026-05-01T16:30:00,2026-05-01T17:10:00,in_person,new_issue,held,0.6
SL00817,PR006,CL002,family_medicine,2026-05-04T08:00:00,2026-05-04T08:40:00,in_person,new_issue,open,0.81
SL00818,PR006,CL002,family_medicine,2026-05-04T08:30:00,2026-05-04T09:10:00,in_person,follow_up,open,0.76
SL00819,PR006,CL002,family_medicine,2026-05-04T09:00:00,2026-05-04T09:40:00,in_person,new_issue,open,0.61
SL00820,PR006,CL002,family_medicine,2026-05-04T09:30:00,2026-05-04T10:10:00,in_person,new_issue,open,0.89
SL00821,PR006,CL002,family_medicine,2026-05-04T10:00:00,2026-05-04T10:40:00,in_person,follow_up,open,0.89
SL00822,PR006,CL002,family_medicine,2026-05-04T10:30:00,2026-05-04T11:10:00,in_person,new_issue,open,0.76
SL00823,PR006,CL002,family_medicine,2026-05-04T11:00:00,2026-05-04T11:40:00,in_person,new_issue,open,0.66
SL00824,PR006,CL002,family_medicine,2026-05-04T11:30:00,2026-05-04T12:10:00,in_person,new_issue,open,0.71
SL00825,PR006,CL002,family_medicine,2026-05-04T13:00:00,2026-05-04T13:40:00,in_person,new_issue,open,0.67
SL00826,PR006,CL002,family_medicine,2026-05-04T13:30:00,2026-05-04T14:10:00,in_person,new_issue,open,0.43
SL00827,PR006,CL002,family_medicine,2026-05-04T14:00:00,2026-05-04T14:40:00,in_person,new_issue,open,0.64
SL00828,PR006,CL002,family_medicine,2026-05-04T14:30:00,2026-05-04T15:10:00,in_person,follow_up,open,0.44
SL00829,PR006,CL002,family_medicine,2026-05-04T15:00:00,2026-05-04T15:40:00,in_person,follow_up,open,0.71
SL00830,PR006,CL002,family_medicine,2026-05-04T15:30:00,2026-05-04T16:10:00,in_person,new_issue,open,0.64
SL00831,PR006,CL002,family_medicine,2026-05-04T16:00:00,2026-05-04T16:40:00,in_person,new_issue,open,0.68
SL00832,PR006,CL002,family_medicine,2026-05-04T16:30:00,2026-05-04T17:10:00,in_person,new_issue,open,0.66
SL00833,PR006,CL002,family_medicine,2026-05-05T08:00:00,2026-05-05T08:40:00,in_person,existing_concern,open,0.84
SL00834,PR006,CL002,family_medicine,2026-05-05T08:30:00,2026-05-05T09:10:00,telehealth,follow_up,open,0.55
SL00835,PR006,CL002,family_medicine,2026-05-05T09:00:00,2026-05-05T09:40:00,in_person,new_issue,open,0.94
SL00836,PR006,CL002,family_medicine,2026-05-05T09:30:00,2026-05-05T10:10:00,in_person,follow_up,open,0.41
SL00837,PR006,CL002,family_medicine,2026-05-05T10:00:00,2026-05-05T10:40:00,telehealth,existing_concern,held,0.75
SL00838,PR006,CL002,family_medicine,2026-05-05T10:30:00,2026-05-05T11:10:00,telehealth,existing_concern,open,0.76
SL00839,PR006,CL002,family_medicine,2026-05-05T11:00:00,2026-05-05T11:40:00,in_person,existing_concern,open,0.76
SL00840,PR006,CL002,family_medicine,2026-05-05T11:30:00,2026-05-05T12:10:00,in_person,follow_up,open,0.92
SL00841,PR006,CL002,family_medicine,2026-05-05T13:00:00,2026-05-05T13:40:00,telehealth,new_issue,open,0.6
SL00842,PR006,CL002,family_medicine,2026-05-05T13:30:00,2026-05-05T14:10:00,telehealth,new_issue,open,0.41
SL00843,PR006,CL002,family_medicine,2026-05-05T14:00:00,2026-05-05T14:40:00,in_person,existing_concern,open,0.52
SL00844,PR006,CL002,family_medicine,2026-05-05T14:30:00,2026-05-05T15:10:00,in_person,follow_up,open,0.48
SL00845,PR006,CL002,family_medicine,2026-05-05T15:00:00,2026-05-05T15:40:00,in_person,follow_up,open,0.72
SL00846,PR006,CL002,family_medicine,2026-05-05T15:30:00,2026-05-05T16:10:00,in_person,follow_up,open,0.49
SL00847,PR006,CL002,family_medicine,2026-05-05T16:00:00,2026-05-05T16:40:00,in_person,follow_up,open,0.66
SL00848,PR006,CL002,family_medicine,2026-05-05T16:30:00,2026-05-05T17:10:00,telehealth,existing_concern,open,0.95
SL00849,PR007,CL001,dermatology,2026-04-22T08:00:00,2026-04-22T08:30:00,in_person,new_issue,open,0.51
SL00850,PR007,CL001,dermatology,2026-04-22T08:30:00,2026-04-22T09:00:00,in_person,follow_up,open,0.93
SL00851,PR007,CL001,dermatology,2026-04-22T09:00:00,2026-04-22T09:30:00,in_person,new_issue,open,0.59
SL00852,PR007,CL001,dermatology,2026-04-22T09:30:00,2026-04-22T10:00:00,in_person,existing_concern,open,0.49
SL00853,PR007,CL001,dermatology,2026-04-22T10:00:00,2026-04-22T10:30:00,in_person,new_issue,open,0.54
SL00854,PR007,CL001,dermatology,2026-04-22T10:30:00,2026-04-22T11:00:00,in_person,follow_up,open,0.79
SL00855,PR007,CL001,dermatology,2026-04-22T11:00:00,2026-04-22T11:30:00,in_person,follow_up,open,0.47
SL00856,PR007,CL001,dermatology,2026-04-22T11:30:00,2026-04-22T12:00:00,in_person,new_issue,held,0.95
SL00857,PR007,CL001,dermatology,2026-04-22T13:00:00,2026-04-22T13:30:00,in_person,existing_concern,open,0.81
SL00858,PR007,CL001,dermatology,2026-04-22T13:30:00,2026-04-22T14:00:00,in_person,new_issue,open,0.44
SL00859,PR007,CL001,dermatology,2026-04-22T14:00:00,2026-04-22T14:30:00,in_person,follow_up,open,0.71
SL00860,PR007,CL001,dermatology,2026-04-22T14:30:00,2026-04-22T15:00:00,in_person,new_issue,blocked,0.55
SL00861,PR007,CL001,dermatology,2026-04-22T15:00:00,2026-04-22T15:30:00,in_person,new_issue,open,0.9
SL00862,PR007,CL001,dermatology,2026-04-22T15:30:00,2026-04-22T16:00:00,in_person,new_issue,held,0.44
SL00863,PR007,CL001,dermatology,2026-04-22T16:00:00,2026-04-22T16:30:00,in_person,new_issue,open,0.69
SL00864,PR007,CL001,dermatology,2026-04-22T16:30:00,2026-04-22T17:00:00,in_person,existing_concern,open,0.68
SL00865,PR007,CL001,dermatology,2026-04-24T08:00:00,2026-04-24T08:30:00,in_person,existing_concern,blocked,0.51
SL00866,PR007,CL001,dermatology,2026-04-24T08:30:00,2026-04-24T09:00:00,in_person,existing_concern,held,0.71
SL00867,PR007,CL001,dermatology,2026-04-24T09:00:00,2026-04-24T09:30:00,in_person,existing_concern,blocked,0.75
SL00868,PR007,CL001,dermatology,2026-04-24T09:30:00,2026-04-24T10:00:00,in_person,follow_up,blocked,0.54
SL00869,PR007,CL001,dermatology,2026-04-24T10:00:00,2026-04-24T10:30:00,in_person,existing_concern,open,0.74
SL00870,PR007,CL001,dermatology,2026-04-24T10:30:00,2026-04-24T11:00:00,in_person,new_issue,open,0.84
SL00871,PR007,CL001,dermatology,2026-04-24T11:00:00,2026-04-24T11:30:00,in_person,follow_up,open,0.77
SL00872,PR007,CL001,dermatology,2026-04-24T11:30:00,2026-04-24T12:00:00,in_person,follow_up,blocked,0.83
SL00873,PR007,CL001,dermatology,2026-04-24T13:00:00,2026-04-24T13:30:00,in_person,follow_up,open,0.93
SL00874,PR007,CL001,dermatology,2026-04-24T13:30:00,2026-04-24T14:00:00,in_person,follow_up,blocked,0.9
SL00875,PR007,CL001,dermatology,2026-04-24T14:00:00,2026-04-24T14:30:00,in_person,follow_up,open,0.6
SL00876,PR007,CL001,dermatology,2026-04-24T14:30:00,2026-04-24T15:00:00,in_person,follow_up,open,0.52
SL00877,PR007,CL001,dermatology,2026-04-24T15:00:00,2026-04-24T15:30:00,in_person,follow_up,open,0.68
SL00878,PR007,CL001,dermatology,2026-04-24T15:30:00,2026-04-24T16:00:00,in_person,existing_concern,open,0.44
SL00879,PR007,CL001,dermatology,2026-04-24T16:00:00,2026-04-24T16:30:00,in_person,follow_up,open,0.6
SL00880,PR007,CL001,dermatology,2026-04-24T16:30:00,2026-04-24T17:00:00,in_person,follow_up,open,0.66
SL00881,PR007,CL001,dermatology,2026-04-28T08:00:00,2026-04-28T08:30:00,in_person,follow_up,open,0.93
SL00882,PR007,CL001,dermatology,2026-04-28T08:30:00,2026-04-28T09:00:00,in_person,existing_concern,open,0.75
SL00883,PR007,CL001,dermatology,2026-04-28T09:00:00,2026-04-28T09:30:00,in_person,follow_up,open,0.57
SL00884,PR007,CL001,dermatology,2026-04-28T09:30:00,2026-04-28T10:00:00,in_person,new_issue,open,0.73
SL00885,PR007,CL001,dermatology,2026-04-28T10:00:00,2026-04-28T10:30:00,in_person,new_issue,held,0.73
SL00886,PR007,CL001,dermatology,2026-04-28T10:30:00,2026-04-28T11:00:00,in_person,existing_concern,open,0.42
SL00887,PR007,CL001,dermatology,2026-04-28T11:00:00,2026-04-28T11:30:00,in_person,new_issue,open,0.54
SL00888,PR007,CL001,dermatology,2026-04-28T11:30:00,2026-04-28T12:00:00,in_person,new_issue,open,0.9
SL00889,PR007,CL001,dermatology,2026-04-28T13:00:00,2026-04-28T13:30:00,in_person,new_issue,open,0.45
SL00890,PR007,CL001,dermatology,2026-04-28T13:30:00,2026-04-28T14:00:00,in_person,new_issue,open,0.58
SL00891,PR007,CL001,dermatology,2026-04-28T14:00:00,2026-04-28T14:30:00,in_person,follow_up,open,0.81
SL00892,PR007,CL001,dermatology,2026-04-28T14:30:00,2026-04-28T15:00:00,in_person,follow_up,open,0.45
SL00893,PR007,CL001,dermatology,2026-04-28T15:00:00,2026-04-28T15:30:00,in_person,follow_up,open,0.74
SL00894,PR007,CL001,dermatology,2026-04-28T15:30:00,2026-04-28T16:00:00,in_person,new_issue,open,0.8
SL00895,PR007,CL001,dermatology,2026-04-28T16:00:00,2026-04-28T16:30:00,in_person,existing_concern,open,0.5
SL00896,PR007,CL001,dermatology,2026-04-28T16:30:00,2026-04-28T17:00:00,in_person,new_issue,open,0.63
SL00897,PR007,CL001,dermatology,2026-04-29T08:00:00,2026-04-29T08:30:00,in_person,new_issue,open,0.44
SL00898,PR007,CL001,dermatology,2026-04-29T08:30:00,2026-04-29T09:00:00,in_person,new_issue,open,0.48
SL00899,PR007,CL001,dermatology,2026-04-29T09:00:00,2026-04-29T09:30:00,in_person,follow_up,open,0.53
SL00900,PR007,CL001,dermatology,2026-04-29T09:30:00,2026-04-29T10:00:00,in_person,existing_concern,open,0.64
SL00901,PR007,CL001,dermatology,2026-04-29T10:00:00,2026-04-29T10:30:00,in_person,new_issue,held,0.52
SL00902,PR007,CL001,dermatology,2026-04-29T10:30:00,2026-04-29T11:00:00,in_person,new_issue,open,0.68
SL00903,PR007,CL001,dermatology,2026-04-29T11:00:00,2026-04-29T11:30:00,in_person,existing_concern,open,0.53
SL00904,PR007,CL001,dermatology,2026-04-29T11:30:00,2026-04-29T12:00:00,in_person,new_issue,open,0.52
SL00905,PR007,CL001,dermatology,2026-04-29T13:00:00,2026-04-29T13:30:00,in_person,existing_concern,open,0.5
SL00906,PR007,CL001,dermatology,2026-04-29T13:30:00,2026-04-29T14:00:00,in_person,existing_concern,held,0.47
SL00907,PR007,CL001,dermatology,2026-04-29T14:00:00,2026-04-29T14:30:00,in_person,new_issue,open,0.59
SL00908,PR007,CL001,dermatology,2026-04-29T14:30:00,2026-04-29T15:00:00,in_person,follow_up,open,0.8
SL00909,PR007,CL001,dermatology,2026-04-29T15:00:00,2026-04-29T15:30:00,in_person,existing_concern,open,0.56
SL00910,PR007,CL001,dermatology,2026-04-29T15:30:00,2026-04-29T16:00:00,in_person,existing_concern,open,0.5
SL00911,PR007,CL001,dermatology,2026-04-29T16:00:00,2026-04-29T16:30:00,in_person,follow_up,open,0.58
SL00912,PR007,CL001,dermatology,2026-04-29T16:30:00,2026-04-29T17:00:00,in_person,existing_concern,open,0.69
SL00913,PR007,CL001,dermatology,2026-04-30T08:00:00,2026-04-30T08:30:00,in_person,existing_concern,open,0.61
SL00914,PR007,CL001,dermatology,2026-04-30T08:30:00,2026-04-30T09:00:00,in_person,new_issue,open,0.77
SL00915,PR007,CL001,dermatology,2026-04-30T09:00:00,2026-04-30T09:30:00,in_person,follow_up,open,0.66
SL00916,PR007,CL001,dermatology,2026-04-30T09:30:00,2026-04-30T10:00:00,in_person,existing_concern,open,0.65
SL00917,PR007,CL001,dermatology,2026-04-30T10:00:00,2026-04-30T10:30:00,in_person,existing_concern,open,0.82
SL00918,PR007,CL001,dermatology,2026-04-30T10:30:00,2026-04-30T11:00:00,in_person,existing_concern,held,0.47
SL00919,PR007,CL001,dermatology,2026-04-30T11:00:00,2026-04-30T11:30:00,in_person,new_issue,open,0.74
SL00920,PR007,CL001,dermatology,2026-04-30T11:30:00,2026-04-30T12:00:00,in_person,existing_concern,open,0.81
SL00921,PR007,CL001,dermatology,2026-04-30T13:00:00,2026-04-30T13:30:00,in_person,follow_up,open,0.48
SL00922,PR007,CL001,dermatology,2026-04-30T13:30:00,2026-04-30T14:00:00,in_person,existing_concern,blocked,0.43
SL00923,PR007,CL001,dermatology,2026-04-30T14:00:00,2026-04-30T14:30:00,in_person,existing_concern,open,0.46
SL00924,PR007,CL001,dermatology,2026-04-30T14:30:00,2026-04-30T15:00:00,in_person,follow_up,open,0.69
